LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,none,scratch,focus_spot
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-143.051929,32.193381,0,0,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-142.60694,30.982328000000003,0,0,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-142.606849,32.383415,0,0,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-142.489884,31.448337000000002,0,0,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-134.23181900000003,5.6500140000000005,9,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-132.00585199999998,21.302667,9,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-129.414112,-23.374830999999997,9,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-128.947968,69.014856,9,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-125.89910400000001,5.587228,9,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-124.549932,67.84610099999999,9,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-102.266916,-87.94030900000001,8,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-101.38781,-82.850458,8,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-99.106341,-78.21448299999999,8,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-87.715734,114.072412,0,0,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-67.753369,75.695523,0,0,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-67.75081,75.69388599999999,0,0,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-67.749522,75.695916,0,0,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-66.532364,-80.370741,8,1,0,0
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-56.109224000000005,67.14386400000001,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.89041099999999,66.982072,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.890326,67.660307,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.889877,67.020055,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.889837,68.301945,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.889371,67.722288,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.88935,67.76917999999999,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.88891099999999,66.397401,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.888873,67.684504,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.888056,66.674164,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.887986,66.773697,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.887483,66.812653,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.886897,67.377752,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.88654900000001,68.483812,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.883029,67.874324,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.881866,68.479946,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.881429,66.936318,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.88098,67.839577,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.880277,66.56343,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.880275000000005,68.577425,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.879897,68.065568,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.87933,66.733759,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.876884000000004,67.001024,2,0,0,1
L9263680,571,QAFGS571KOH2,2019-09-23 21:30:51,-55.876705,67.62369,2,0,0,1
