LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,INSPECTION_DATE,X,Y,c_id,none,scratch,focus_spot
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-125.02958199999999,27.197756000000002,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-124.371762,17.016689999999997,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-120.834858,-33.011394,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-120.022636,-46.882915999999994,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-119.81239500000001,-33.059793,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-118.08038,-33.059266,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-113.105199,1.186554,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-103.137038,28.610701000000002,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-96.667912,-50.730747,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-93.08941300000001,-44.774730000000005,1,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-61.34309,108.55635400000001,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-54.268691,81.319783,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-53.050819000000004,9.775075000000001,2,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-48.541467,-95.675591,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-40.102296,23.997031000000003,2,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-40.005231,119.765296,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-29.985477000000003,-109.67034299999999,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-16.743717,-107.388212,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-10.405463,4.056255999999999,2,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-4.241786,126.077254,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-0.5170950000000001,3.5141280000000004,2,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,-0.413169,2.851956,2,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,5.297210999999999,80.112605,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,7.071678,84.90680400000001,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,10.276348,7.966969,2,1,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,13.945359,-50.785843,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,31.140365000000003,-121.265125,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,39.380017,76.143165,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,42.236731,20.357851999999998,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,74.528827,-50.690982000000005,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,88.94967199999999,74.454178,0,0,0,0
H9216330,356,CZ7YK356JKA3,2019-08-26 10:32:13,112.85838000000001,-38.469987,0,0,0,0
